45.4715,3.21391e-07,4.94127e-08,-3.02966e+00,4.27720e-01,0,0,3.06815e-08,1.71572e-08
39.3522,3.64297e-07,3.72236e-08,-2.88695e+00,1.77400e-01,0,0,4.18704e-08,1.18411e-08
33.1128,3.24215e-07,3.39360e-08,-2.39410e+00,1.75750e-01,0,0,7.35728e-08,2.31032e-08
19.8744,2.37265e-07,3.56121e-08,-2.71238e+00,1.70075e-01,0,0,3.44411e-08,1.25797e-08
14.9107,2.77750e-07,3.95397e-08,-2.72150e+00,1.34615e-01,0,0,3.98215e-08,1.24925e-08
10.7722,2.81178e-07,3.75964e-08,-2.60403e+00,1.30562e-01,0,0,4.7365e-08,1.43067e-08
10.5305,2.28603e-07,3.72496e-08,-2.74264e+00,1.48512e-01,0,0,3.18502e-08,1.12453e-08
15.6096,2.39538e-07,3.97627e-08,-2.76001e+00,1.59371e-01,0,0,3.2601e-08,1.20772e-08
20.5767,1.97334e-07,3.00785e-08,-2.68667e+00,1.69360e-01,0,0,2.96658e-08,1.08103e-08
25.6382,3.93538e-07,9.87864e-08,-2.24116e+00,3.10062e-01,0,0,1.11942e-07,7.7301e-08
30.8706,2.93833e-07,3.10422e-08,-2.63738e+00,1.42500e-01,0,0,4.72646e-08,1.27043e-08
37.8104,3.04374e-07,3.16111e-08,-2.78492e+00,1.87573e-01,0,0,4.00609e-08,1.21654e-08
43.6968,3.57963e-07,4.26662e-08,-2.83361e+00,2.21749e-01,0,0,4.41496e-08,1.27674e-08
51.5349,3.51482e-07,8.53434e-08,-2.71847e+00,3.70026e-01,0,0,5.05999e-08,1.80794e-08
57.3342,1.56580e-07,7.70529e-07,-1.26775e+00,5.31595e+00,0,0,2.36043e-07,1.02259e-06
44.0458,3.53894e-07,4.49842e-08,-3.75328e+00,3.84768e-01,0,0,1.396e-08,6.91681e-09
39.5949,2.20645e-07,2.92019e-08,-2.49184e+00,2.36024e-01,0,0,4.3512e-08,1.7306e-08
19.2581,2.65152e-07,3.63576e-08,-2.53095e+00,1.59751e-01,0,0,4.94729e-08,1.70259e-08
12.8119,2.17244e-07,3.13238e-08,-2.63460e+00,1.30378e-01,0,0,3.50792e-08,1.08219e-08
9.54209,2.00968e-07,4.04934e-08,-2.72546e+00,1.80617e-01,0,0,2.86587e-08,1.24953e-08
12.187,1.90717e-07,3.19347e-08,-2.97047e+00,1.51359e-01,0,0,1.96529e-08,6.95945e-09
16.0907,1.66149e-07,3.21197e-08,-3.07731e+00,1.85279e-01,0,0,1.49225e-08,6.26368e-09
22.8677,3.11201e-07,3.21299e-08,-2.49126e+00,1.16028e-01,0,0,6.14207e-08,1.50082e-08
29.7064,3.02191e-07,3.15986e-08,-2.59075e+00,1.42913e-01,0,0,5.18533e-08,1.41362e-08
36.6877,3.23735e-07,4.21232e-08,-2.77610e+00,2.29356e-01,0,0,4.31167e-08,1.7574e-08
50.0311,5.43340e-07,1.08150e-07,-2.82656e+00,3.15210e-01,0,0,6.76444e-08,2.02179e-08
55.8151,7.42420e-07,4.15783e-07,-2.91140e+00,5.41458e-01,0,0,8.26322e-08,2.24633e-08
53.1974,7.61994e-07,4.94323e-07,-3.34233e+00,7.52409e-01,0,0,4.91321e-08,1.83509e-08
47.0681,2.70726e-07,7.69947e-08,-2.69790e+00,4.88774e-01,0,0,4.008e-08,1.95755e-08
40.8076,3.24379e-07,3.52356e-08,-2.80772e+00,2.08282e-01,0,0,4.14115e-08,1.33811e-08
33.3877,2.61543e-07,3.11749e-08,-2.63892e+00,1.86352e-01,0,0,4.19815e-08,1.41798e-08
26.4062,2.64326e-07,3.75582e-08,-2.75770e+00,1.76449e-01,0,0,3.60863e-08,1.29905e-08
20.7765,1.97924e-07,3.02214e-08,-2.62396e+00,1.69407e-01,0,0,3.24324e-08,1.18225e-08
15.1257,1.57342e-07,3.13057e-08,-2.94460e+00,1.82467e-01,0,0,1.67687e-08,7.14028e-09
10.4995,2.33315e-07,3.68305e-08,-2.57447e+00,1.46089e-01,0,0,4.09543e-08,1.42631e-08
9.70125,2.17070e-07,3.10578e-08,-2.57236e+00,1.35024e-01,0,0,3.82148e-08,1.20909e-08
14.0079,2.56662e-07,3.52347e-08,-2.70388e+00,1.32393e-01,0,0,3.76898e-08,1.15201e-08
18.6445,2.21363e-07,2.94313e-08,-2.62251e+00,1.39031e-01,0,0,3.63465e-08,1.11124e-08
25.5842,2.40010e-07,3.24204e-08,-2.72596e+00,1.49730e-01,0,0,3.42032e-08,1.08987e-08
31.3194,2.63222e-07,3.11144e-08,-2.71830e+00,1.50087e-01,0,0,3.79031e-08,1.10868e-08
39.73,3.29119e-07,3.32491e-08,-2.72241e+00,1.81711e-01,0,0,4.71281e-08,1.37067e-08
45.367,4.48953e-07,4.95258e-08,-2.71184e+00,2.23782e-01,0,0,6.5217e-08,1.93489e-08
52.8306,2.66951e-07,2.03130e-07,-2.06786e+00,8.98109e-01,0,0,9.90932e-08,7.26576e-08
58.7075,1.18344e-06,9.43529e-07,-3.04143e+00,6.36022e-01,0,0,1.11281e-07,2.26487e-08
65.3424,4.63269e-06,9.03311e-06,-3.58807e+00,1.46495e+00,0,0,2.22008e-07,7.07332e-08
